Object ID,Last Year's Month,ADDRESS,Primary Category for Calendar,Category,GA,Festival Name,Website,FilmFreeway / Submissions,Date Changes & Cancellations due to COVID-19,Start Date,End Date,City,State,First Submission Deadline,Last Submission Deadline,Oscar Qualifying (Short Subject),Oscar Qualifying (Doc Short),Film Fest Alliance,Category Start,General,Documentary,Short,Women's,LGBTQ+,Jewish,"Black, African, Afr. Am. (etc)","Asian, As. Am. (etc)","Latino, Latin American (etc)","Native American, Indigenous (etc)","Muslim, Arab, Arab Am. (etc)","Misc. Ethnic, Cultural, Foreign Focus (etc)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Horror,Underground,Animation,Comedy,Student,Misc. Niche,"Environment, Outdoor, Adventure, Wildlife","Social Justice, Peace",Children's,Dance,Christian,"Experimental, Video Art (etc)"
628,7,"316 S Maynard Ave S #107 Seattle, WA 98104 United States",General,General,,Seattle True Independent Film Festival,http://trueindependent.org/,https://filmfreeway.com/STIFF,Switched to hybrid festival Aug 27 - Dec 31,8/27/2020,8/30/2020,Seattle,WA,2/20/2020,8/6/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
629,,"282 S. High St Sebastopol, CA 95472 United States",Documentary,Documentary,,Sebastopol Documentary Film Festival,https://sebastopolfilmfestival.org/,https://filmfreeway.com/SebastopolDocumentaryFilmFestival,Postponed,3/26/2020,3/29/2020,Sebastopol,CA,7/8/2019,10/6/2019,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
630,,"2030 W State Rte 89A Ste A3 Sedona, Arizona 86336 United States",General,General,,Sedona International Film Festival ,http://www.sedonafilmfestival.org/,https://filmfreeway.com/SedonaInternationalFilmFestival,,2/22/2020,3/1/2020,Sedona,AZ,8/15/2019,11/21/2019,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
631,,"58 Tourtellot Hill Road Chepachet, RI 02814 United States",General,General,,SENE Film Festival,https://www.senefest.com/,https://filmfreeway.com/SENE,,10/13/2020,10/17/2020,Chepachet,RI,12/6/2019,6/12/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
632,,"Murphys, CA 95247",Short,Short,,SF Shorts: San Francisco International Festival of Short Films,http://www.sfshorts.org/,https://filmfreeway.com/SFShorts,,10/22/2020,10/24/2020,San Francisco,CA,1/17/2020,7/31/2020,,,x,,,,x,,,,,,,,,,,,,,,,,,,,,,
633,,"194 Granite Street Uxbridge, MA 01569",General,General,,"Shawna Shea Film Festival, The ",https://www.shawnasheaff.org/,https://filmfreeway.com/TheShawnaSheaFilmFestival,,10/1/2020,10/3/2020,Uxbridge,MA,4/19/2020,8/19/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
634,11,"15021 Ventura Blvd Suite 523 Sherman Oaks, CA 91403 United States",General,General,,Sherman Oaks Film Festival,http://shermanoaksfilmfestival.com/,https://filmfreeway.com/shermanoaksfilmfest,,11/12/2020,11/15/2020,Sherman Oaks,CA,5/15/2020,8/19/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
635,,"506 West Michigan Street Duluth, MN 55802 United States",Short,Short,,Short Shorts Film Festival,https://duluthplayhouse.org/,https://filmfreeway.com/15thAnnualShortShortsFilmFestival,,1/18/2020,1/18/2020,Duluth,MN,1/10/2020,1/10/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
636,,"11459 Mayfield Rd. #408 Cleveland, Ohio 44106 United States",Short,Short,,Short. Sweet. Film Fest. ,http://shortsweetfilmfest.com/,https://filmfreeway.com/ShortSweetFilmFest,,2/26/2020,3/1/2020,Cleveland,OH,9/30/2019,12/31/2019,,,x,,,,x,,,,,,,,,,,,,,,,,,,,,,
637,9,"2646 North Milwaukee Ave, Chicago, Illinois 60647",Short,Short,,Shortcut100,https://nebulacreatives.com/shortcut-100-2018/,https://filmfreeway.com/Shortcut100,,9/26/2020,9/26/2020,Chicago,IL,6/25/2020,8/5/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
638,,"136 Martin University of Central Missouri Warrensburg, MO 64093 United States",Short,"Short, Social Justice/Peace",,Show Me Justice Film Festival,http://www.showmejusticefilmfestival.com/,https://filmfreeway.com/SMJFF,Postponed; planning to reschedule digitally,4/1/2020,4/1/2020,Warrensburg,MO,10/1/2019,11/1/2019,,,,,,,x,,,,,,,,,,,,,,,,,,x,,,,
639,9,"5300 Melrose Avenue, Los Angeles, California 90038","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,Shriekfest Horror Film Festival,http://www.shriekfest.com/,https://filmfreeway.com/ShriekfestFilmFestival,,10/1/2020,10/4/2020,Los Angeles,CA,1/1/2020,7/1/2020,,,x,,,,,,,,,,,,,,x,,,,,,,,,,,,
873,,"39 South Magnolia Ave, Orlando, FL 32801",Underground,Underground,,Sick 'n' Wrong Film Festival,http://www.sicknwrongfilm.com,https://filmfreeway.com/SicknWrong,,5/15/2020,5/17/2020,Orlando,FL,11/30/2019,3/31/2020,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
640,,"122 East Chatham Street, Cary, North Carolina 27511","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)","Short, Women's, Genre",,Sick Chick Flicks Film Festival,https://www.sickchickflicksfilmfestival.com/,https://filmfreeway.com/sickchickflicks,,10/17/2020,10/18/2020,Cary,NC,1/1/2020,6/15/2020,,,,,,,x,x,,,,,,,,,x,,,,,,,,,,,,
641,,"310 18th St. N. Suite 404 Birmingham, Alabama 35203 United States",General,General,,Sidewalk Film Festival,https://www.sidewalkfest.com/,https://filmfreeway.com/Sidewalkfilm,Switched to drive-in,8/24/2020,8/30/2020,Birmingham,AL,12/1/2019,4/13/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
642,,"5300 Melrose Avenue Los Angeles, CA 90038 United States",Student,"Short, Student",,Sierra Canyon Film Festival,https://www.sierracanyonschool.org/page/arts/scs-film-festival,https://filmfreeway.com/SierraCanyonFilmFestival,,3/20/2020,3/20/2020,Los Angeles,CA,---,---,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,
643,11,"23800 Via Del Rio Yorba Linda, CA 92887 United States","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,Sikhlens: Sikh Arts & Film Festival,https://sikhlens.com/,https://filmfreeway.com/Sikhlens,,tbd,tbd,Yorba Linda,CA,tbd,tbd,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
859,12,"135 4th Street, San Francisco, California 94103",General,General,,Silicon Valley International Film Festival,http://siliconvalleyfilm.com,https://filmfreeway.com/SiliconValleyInternationalFilmFestival,,12/11/2020,12/12/2020,San Francisco,CA,4/30/2020,10/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
644,10,"3715 Cheyenne Boulevard Sioux City, IA 51104 United States",General,General,,Sioux City International Film Festival,http://www.siouxcityfilmfest.org/,https://filmfreeway.com/SiouxCityFilmFestival,Postponed until October 2021,10/1/2020,10/4/2020,Sioux City,IA,6/1/2020,8/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
914,,"6081 Center Drive, Los Angeles, California 90045 United States","Black, African, Afr. Am. (etc)","Black/African/African American, Women's, Short",,Sistas Are Doing It For Themselves,http://www.bherc.org,https://filmfreeway.com/BlackHollywoodEducationResourceCenter,,4/1/2020,4/1/2020,Los Angeles,CA,11/30/2019,3/1/2020,,,,,,,x,x,,,x,,,,,,,,,,,,,,,,,,
645,,"7 N. Loudoun Street Winchester, VA 22601 United States",General,General,,Skyline Indie Film Festival ,https://www.skylineindiefilmfest.org/,https://filmfreeway.com/skylineindiefilmfest,Switched to virtual,9/10/2020,9/13/2020,Winchester,VA,11/30/2019,4/30/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
646,,"136 Heber Ave, Park City, UT 84060",General,General,,Slamdance Film Festival ,http://www.slamdance.com/,https://filmfreeway.com/SlamdanceFilmFestival,,1/24/2020,1/30/2020,Park City,UT,7/15/2019,10/12/2019,X,X,,,x,,,,,,,,,,,,,,,,,,,,,,,,
919,8,"Lawrence, Kansas United States","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.), Short",,Slash & Bash Horror/Sci-Fi Film Festival,https://www.facebook.com/TopekaSlashandBash,https://filmfreeway.com/SlashandBashHorrorSciFiFilmFestival,Canceled,8/21/2020,8/22/2020,Lawrence,KS,8/12/2020,8/12/2020,,,,,,,x,,,,,,,,,,x,,,,,,,,,,,,
1019,,"1028 Park St Jacksonville, Fl 32204",General,General,,Sleeping Giant Fest,www.sleepinggiantfest.com,www.sleepinggiantfest.com,Canceled,4/2/2020,4/5/2020,Jacksonville ,FL,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
647,,"559 Parkway, Gatlinburg, Tennessee 37738",General,General,,Smoky Mountains Film Festival,http://www.smokymountainfilmfest.com/,https://filmfreeway.com/SmokyMountainFilmFest,Switched to online; June 13-27,6/13/2020,6/13/2020,Gatlinburg,TN,6/22/2019,2/29/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
648,6,"1301 S. 3rd St Burlington, IA 52601 United States",Short,Short,,Snake Alley Festival of Film,http://snakealleyfestivaloffilm.com,https://filmfreeway.com/SnakeAlleyFestivalOfFilm,New Dates: July 30-Aug 2,6/25/2020,6/28/2020,Burlington,IA,2/1/2020,4/1/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
649,,"317 Washington Street, Watertown, New York 13601",General,General,,Snowtown Film Festival,https://www.snowtownfilmfestival.com/,https://filmfreeway.com/SnowtownFilmFestival,,1/24/2020,1/25/2020,Watertown,NY,8/1/2019,12/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
809,10,"9425 35th Ave NE Suite E Seattle, WA 98115 United States","Social Justice, Peace",Social Justice/Peace,,Social Justice Film Festival,http://www.socialjusticefilmfestival.org/,https://filmfreeway.com/SocialJusticeFilmFestival,Switched to online Oct 1-11,10/1/2020,10/10/2020,Seattle,WA,3/31/2020,5/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
993,11,"Vancouver, British Columbia V6C 3E2 Canada",Misc. Niche,Misc. Niche,,Society for Visual Anthropology Film and Media Festival,http://societyforvisualanthropology.org,https://filmfreeway.com/SocietyforVisualAnthropologyFilmandMediaFestivalSVAFMF,,11/18/2020,11/21/2020,Vancouver,BC,2/20/2020,4/5/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
650,,"189 2nd Avenue, New York, New York 10003",General,General,,SOHO International Film Festival,http://www.sohofilmfest.com/,https://filmfreeway.com/SohoFilmFest,New Dates: Aug 20-27,6/11/2020,6/18/2020,New York,NY,9/15/2019,2/29/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
651,,"60 Woodland Road, Maplewood, New Jersey 07040",General,General,,SOMA Film Festival,https://www.somafilmfestival.com/,https://filmfreeway.com/SOMAFilmFestival,Postponed until fall,3/18/2020,3/22/2020,Maplewood,NJ,9/12/2019,1/16/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
652,7,"55 Davis Square, Somerville, Massachusetts 02144",General,General,,Somerville International Film Festival,http://www.somervillefilmfestival.com/,https://filmfreeway.com/SomervilleFilmFestival,,tbd,tbd,Boston,MA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
653,,"103 E. Napa St. Suite A Sonoma, California 95476 United States",General,General,,Sonoma International Film Festival,http://www.sonomafilmfest.org/,https://filmfreeway.com/SonomaInternationalFilmFestival,Postponed indefinitely,3/25/2020,3/29/2020,Sonoma,CA,9/14/2019,1/10/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
654,4,"12501 Old Columbia Pike, Silver Spring, MD  20904",Christian,Christian,,SONscreen Film Festival,http://www.sonscreen.com/,---,Canceled,4/2/2020,4/4/2020,Columbia,MD,3/8/2020,3/8/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,
655,4,"District Heights, Maryland 20747 United States",Short,Short,,"Soul 4 Reel Film Festival, The ",http://rockabyemedia.com/soul-4-reel,https://filmfreeway.com/soul4reel,New Date: Aug 16 (opening night),4/19/2020,4/19/2020,District Heights,MD,12/28/2019,3/10/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
656,,"1758 W. Wilson Ave. Chicago, IL 60640 United States",Short,"Short, Misc. Niche",,Sound of Silent Film Festival,https://www.acmusic.org/productions/sound-of-silent-film-festival-2019/,https://filmfreeway.com/SoundofSilentFilmFestival,,3/28/2020,3/28/2020,Chicago,IL,11/1/2019,1/15/2020,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,
875,11,"4032 24th Ave S. Minneapolis, MN 55406 United States",Misc. Niche,Misc. Niche,,Sound Unseen,http://www.soundunseen.com/,https://filmfreeway.com/SoundUnseen,,11/11/2020,11/15/2020,Minneapolis,MN,2/15/2020,8/22/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
963,11,"154 Grand Street, New York, NY 10013 United States","Asian, As. Am. (etc)","Asian, As. Am. (etc)",,South Asian International Film Festival,http://www.saiff.org,https://filmfreeway.com/SouthAsianInternationalFilmFestival,,tbd,tbd,New York,NY,tbd,tbd,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,
923,0,"1401 Artesia Blvd., Manhattan Beach, CA 90266 United States",Student,"Student, Short",,South Bay Student Video Festival,http://mcmediaarts.org/?page_id=321,https://filmfreeway.com/SouthBayStudentVideoFestival,,tbd,tbd,Manhattan Beach,CA,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,
657,,"400 Bowie St, Austin, TX 78703",General,General,,South by Southwest Film Festival,https://www.sxsw.com/festivals/film/,https://www.sxsw.com/apply-to-participate/film-submissions/,Canceled,3/13/2020,3/21/2020,Austin,TX,8/22/2019,10/17/2019,X,X,,,x,,,,,,,,,,,,,,,,,,,,,,,,
658,,"4820 Jenkins Avenue, North Charleston, South Carolina 29405",Underground,Underground,,South Carolina Underground Film Festival,http://www.sc-uff.com/,https://filmfreeway.com/SouthCarolinaUndergroundFilmFestival,,11/6/2020,11/8/2020,North Charleston,SC,1/1/2020,9/30/2020,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
659,,"417 S. Main Street Aberdeen, SD 57401 United States",General,General,,South Dakota Film Festival,http://southdakotafilmfest.org/,https://filmfreeway.com/SouthDakotaFilmFestival,Switched to online,9/17/2020,9/20/2020,Aberdeen,SD,1/17/2020,5/17/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
660,,"7119 W. Sunset Blvd. 306 Los Angeles, CA 90046 United States","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,South East European Film Festival Los Angeles,http://seefilmla.org/,https://filmfreeway.com/SouthEastEuropeanFilmFestival,Postponed,4/29/2020,5/6/2020,Los Angeles,CA,11/30/2019,1/27/2020,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
1020,,"1500 N PATTERSON ST VALDOSTA, GA 31609",General,General,,South Georgia Film Festival,http://southgeorgiafilm.com,https://filmfreeway.com/SOUTHGEORGIAFILMFESTIVAL/,,3/6/2020,3/8/2020,Valdosta,GA,7/1/2019,1/10/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
661,,"26 East 3rd Street Bethlehem, PA 18015 United States",General,General,,"South Side Film Festival Bethelham, PA",http://southsidefilmfestival.com/,https://filmfreeway.com/SouthSideFilmFestivalBethlehemPA,Postponed dates TBD,6/16/2020,6/20/2020,Bethlehem,PA,10/14/2019,4/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
662,,"1906 S. Closner Blvd. Edinburg, TX 78539 United States",General,General,,South Texas International Film Festival,https://stxiff.com/,https://filmfreeway.com/STXIFF,"Postponed until Jan 27-30, 2021",9/9/2020,9/12/2020,Edinburg,TX,12/23/2019,4/27/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
663,,"3302 Austin St Corpus Christi, Texas 78411",Underground,Underground,,South Texas Underground Film Festival,http://www.stuftx.org/,https://filmfreeway.com/STUFtx,,1/23/2020,1/26/2020,Corpus Christi,TX,3/8/2019,10/23/2019,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
664,,"1411 5th Ave N, Nashville, Tennessee 37208",General,General,,Southeastern International Film Festival,http://southeasternfilm.com/,https://filmfreeway.com/SoutheasternFilmFestival,,11/6/2020,11/8/2020,Nashville,TN,12/31/2019,6/25/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
665,,"134 North Railroad Avenue, Willcox, Arizona 85643",General,General,,Southern Arizona Independent Film Festival,http://www.willcoxfilmfest.com/SAIFF/,https://filmfreeway.com/SouthernArizonaIndependentFilmFestival,Postponed (planning on late summer),4/10/2020,4/11/2020,Wilcox,AZ,10/31/2019,2/28/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
1028,,"215 The Alley Southwest, Aiken, South Carolina 29801",General,General,,Southern City Film Festival,www.southerncity.org ,filmfreeway.com/southerncity ,,2/22/2020,2/25/2020,Aiken,SC,3/1/2019,10/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
666,11,"433 Jefferson St, Lafayette, LA 70501",General,General,,Southern Screen Festival,http://southernscreen.org/,---,,11/12/2020,11/15/2020,Lafayette,LA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
929,,"5060 West Alabama St., Houston, TX 77056 United States",Short,"Short, Social Justice",,SPE Media Festival,https://www.spenational.org/spe-media-festival ,https://filmfreeway.com/SPEFilmFestival-2020,,3/6/2020,3/7/2020,Houston,TX,8/31/2019,11/18/2019,,,,,,,x,,,,,,,,,,,,,,,,,,x,,,,
950,4,"Cape Cod, MA",LGBTQ+,LGBTQ+,,Spectrum Film Festival (LGBTQ),https://mvfilmsociety.com/spectrumfilmfestival,https://mvfilmsociety.com/spectrumfilmfestival/,,tbd,tbd,Cape Cod,MA,tbd,tbd,,,x,,,,,,x,,,,,,,,,,,,,,,,,,,,
667,,"700 Luther Dr Mankato, Minnesota 56001 United States",Short,"Short, Misc. Niche",,Speechless Film Festival,http://speechlessfilmfestival.com/,https://filmfreeway.com/SpeechlessFilmFestival,Changed to online only,3/27/2020,3/28/2020,Mankato,MN,11/1/2019,12/31/2019,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,
668,,"901 West Sprague Avenue, Spokane, Washington 99201",General,General,,Spokane International Film Festival,https://spokanefilmfestival.org/,https://filmfreeway.com/SpokaneInternationalFilmFestival,,2/28/2020,3/6/2020,Spokane,WA,10/1/2019,12/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
669,8,"1212 West Lincoln Highway, DeKalb, Illinois 60115","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,Spook Show Film Festival,http://www.spookshowcon.com/,https://filmfreeway.com/SpookShowCon,,tbd,tbd,Dekalb,IL,tbd,tbd,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
974,11,"Tampa, FL","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",,Spooky Empire's International Horror Film Festival,http://spookyempire.com,https://filmfreeway.com/SpookyEmpireFilmFest,,tbd,tbd,Tampa,FL,tbd,tbd,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
670,10,"8633 Colesville Rd, Silver Spring, MD 20910",Horror,Horror,,Spooky Movie International Horror Film Festival,http://www.spookyfest.com/,https://filmfreeway.com/TheSpookyMovieInternationalHorrorFilmFestival,,10/8/2020,10/11/2020,Silver Spring,MD,2/14/2020,7/10/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
782,8,"13363 Partridge Road North Stillwater, MN 55082 United States",Short,Short,,Square Lake Film & Music Festival,http://www.squarelakefestival.com/,https://filmfreeway.com/SquareLakeFilmMusicFestival,,tbd,tbd,Stillwater,MN,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
759,,"80 La Salle Street #16H New York, NY 10027 United States",Misc. Niche,Misc. Niche,,SR Socially Relevant Film Festival,https://www.ratedsrfilms.org/,https://filmfreeway.com/SRFF20,Postponed,3/18/2020,3/22/2020,New York,NY,7/15/2019,12/14/2019,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
671,,"3219 College St Savannah, GA 31404 United States",Short,Short,,SSU Indie Film Festival,http://ssuindiefilmfest.weebly.com/,https://filmfreeway.com/SSUIndieFilmFestival,New Dates: May 6-7 (digital fest),4/14/2020,4/16/2020,Savannah,GA,7/31/2019,1/31/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
672,11,"804 W St Germain St St Cloud, MN 56301 United States",General,General,,St. Cloud Film Festival,http://www.stcloudfilmfest.com/,https://filmfreeway.com/StCloudFilmFest,,11/7/2020,11/14/2020,St. Cloud,MN,4/6/2020,8/3/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
673,,"180 REMSEN STREET Brooklyn Heights, NY 11201-9902 United States",Women's,Women's,,St. Francis College's Women's Film Festival ,https://www.sfc.edu/academics/undergraduate/communicationarts/womensfilmfest,https://filmfreeway.com/StFrancisCollegeWomensFilmFestival,Switched to online,4/15/2020,4/18/2020,Brooklyn Heights,NY,11/4/2019,1/6/2020,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
674,11,"3547 Olive St. Suite 260 St. Louis, MO 63103 United States",General,General,,St. Louis International Film Festival ,http://www.cinemastlouis.org/,https://filmfreeway.com/StLouisInternationalFilmFestival,,11/5/2020,11/15/2020,St. Louis,MO,3/31/2020,7/31/2020,X,X,,,x,,,,,,,,,,,,,,,,,,,,,,,,
675,6,"2 Millstone Campus Drive, St. Louis, MO 63146",Jewish,Jewish,,St. Louis Jewish Film Festival,https://jccstl.com/arts-ideas/st-louis-jewish-film-festival/,---,,tbd,tbd,St. Louis,MO,tbd,tbd,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
676,,"Staller Center for the Arts, Stony Brook, NY 11794",General,General,,Stony Brook Film Festival,https://www.stonybrookfilmfestival.com/,https://filmfreeway.com/StonyBrookFilmFestival,Postponed to fall date TBD,7/16/2020,7/24/2020,Stony Brook,NY,1/31/2020,5/1/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
860,11,"5240 Lankershim Boulevard, Los Angeles, California 91601",General,General,,Studio City Film Festival,https://www.studiocityfest.com/,https://filmfreeway.com/StudioCityFilmFestival,,11/6/2020,11/12/2020,Los Angeles,CA,3/15/2020,9/20/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
677,,"Sun Valley, Idaho 83353 ",General,General,,Sun Valley Film Festival,https://sunvalleyfilmfestival.org/,https://filmfreeway.com/SunValleyFilmFestival,Canceled,3/18/2020,3/22/2020,Sun Valley,ID,8/26/2019,11/8/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
678,,"1825 Three Kings Dr., Park City, UT 84060",General,General,,Sundance Film Festival ,http://www.sundance.org/festivals/sundance-film-festival#/,https://filmfreeway.com/Sundance,,1/23/2020,2/2/2020,Park City,UT,7/26/2019,9/16/2019,X,X,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
679,,"1731 Market Street, Redding, California 96001",Short,Short,,Sundial Film Festival,https://www.sundialfilmfestival.com/,https://filmfreeway.com/SundialFilmFestival,,3/7/2020,3/7/2020,Redding,CA,1/3/2020,1/3/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
936,11,"Sunnyside, NY 11104 United States",Short,Short,,Sunnyside Shorts International Film Festival,http://www.sunnysideshorts.com,https://filmfreeway.com/SunnysideShortsFilmFestival2020,Switched to virtual Sept 26 - Oct 10,9/26/2020,9/26/2020,Sunnyside,NY,6/1/2020,7/22/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
680,10,"1600 Rosecrans 4th Floor Bldg. 7 Manhattan Beach, CA 90266 United States",General,General,,Sunscreen Film Fest West,http://ssffwest.com/,https://filmfreeway.com/SunscreenWest,,10/16/2020,10/17/2020,Manhattan Beach,CA,5/29/2020,8/7/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
681,,"Los Angeles, CA 91367 United States",General,General,,Sunset Film Festival Los Angeles ,http://www.sunsetfilmfestival.com/,https://filmfreeway.com/SunsetFilmFestivalLosAngeles,New Dates: 17-18 October,5/31/2020,5/31/2020,Los Angeles,CA,6/30/2019,5/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
682,,"151 2nd Avenue North, Saint Petersburg, Florida 33701",General,General,,Sunshine City Film Festival,http://www.sunshinecityfilmfestival.com/,https://filmfreeway.com/SunshineCityFilmFestival-1,,1/11/2020,1/20/2020,Saint Peterburg,FL,9/19/2019,11/30/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
683,,"1155 Market Street 10th Floor San Francisco, CA 94103 United States",Misc. Niche,Misc. Niche,,Superfest International Disability Film Festival,http://www.superfestfilm.com/,https://filmfreeway.com/Superfest,,10/17/2020,10/18/2020,San Francisco,CA,1/15/2020,2/28/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
891,10,"1153 West Fayette Street, Syracuse, NY 13204 United States",General,General,,Syracuse International Film Festival,http://syrfilm.com,https://filmfreeway.com/Syrfilm,,tbd,tbd,Syracuse,NY,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
